category,text
negative,"CRISPR / Cas9-mediated knockout of two eye pigmentation genes in the brown planthopper, Nilaparvata lugens (Hemiptera: Delphacidae). The brown planthopper Nilaparvata lugens is one of the most destructive insect pests in Asia, demonstrating high fertility and causing huge crop losses by sucking sap of rice as well as transmitting viruses. However, functional genomic studies on N. lugens are seriously constrained by lack of genetic tools. Here, we employed two eye pigmentation genes to generate germ-line mutations in N. lugens using the CRISPR / Cas9 (clustered regularly interspaced palindromic repeats / CRISPR-associated) system. We showed that injection of single guide RNA of the cinnabar gene of N. lugens (Nl-cn) into pre-blastoderm eggs induced insertion and deletion (indels) in the founder generation (G0), which were heritably transmitted to the following G1 generation, leading to bright red compound eyes and ocelli. Mutations of N. lugens white (Nl-w) generated a high mutant rate of up to 27.3%, resulting in mosaic eyes consisting of white and lightly pigmented ommatidia in both G0 and G1 individuals. The specificity of CRISPR / Cas9-mediated mutagenesis was further bolstered by PCR and RNA interference-based knockdown analysis. These results show that CRISPR / Cas9-mediated gene editing is achievable in a hemipteran insect, offering a valuable tool for the study of functional genomics and pest management in this planthopper species. "
negative,"Structure of the yellow sac spider Cheiracanthium punctorium genes provides clues to evolution of insecticidal two-domain knottin toxins. Yellow sac spiders (Cheiracanthium punctorium, family Miturgidae) are unique in terms of venom composition, because, as we show here, two-domain toxins have replaced the usual one-domain peptides as the major constituents. We report the structure of the two-domain Che. punctorium toxins (CpTx), along with the corresponding cDNA and genomic DNA sequences. At least three groups of insecticidal CpTx were identified, each consisting of several members. Unlike many cone snail and snake toxins, accelerated evolution is not typical of cptx genes, which instead appear to be under the pressure of purifying selection. Both CpTx modules present the inhibitor cystine knot (ICK), or knottin signature; however, the sequence similarity between the domains is low. Conversely, notable similarity was found between separate domains of CpTx and one-domain toxins from spiders of the Lycosidae family. The observed chimerism is a landmark of exon shuffling events, but in contrast to many families of multidomain protein genes no introns were found in the cptx genes. Considering the possible scenarios, we suggest that an early transcription-mediated fusion event between two related one-domain toxin genes led to the emergence of a primordial cptx-like sequence. We conclude that evolution of toxin variability in spiders appears to be quite different from other venomous animals.  "
negative,"A model species for agricultural pest genomics: the genome of the Colorado potato beetle, Leptinotarsa decemlineata (Coleoptera: Chrysomelidae). The Colorado potato beetle is one of the most challenging agricultural pests to manage. It has shown a spectacular ability to adapt to a variety of solanaceaeous plants and variable climates during its global invasion, and, notably, to rapidly evolve insecticide resistance. To examine evidence of rapid evolutionary change, and to understand the genetic basis of herbivory and insecticide resistance, we tested for structural and functional genomic changes relative to other arthropod species using genome sequencing, transcriptomics, and community annotation. Two factors that might facilitate rapid evolutionary change include transposable elements, which comprise at least 17% of the genome and are rapidly evolving compared to other Coleoptera, and high levels of nucleotide diversity in rapidly growing pest populations. Adaptations to plant feeding are evident in gene expansions and differential expression of digestive enzymes in gut tissues, as well as expansions of gustatory receptors for bitter tasting. Surprisingly, the suite of genes involved in insecticide resistance is similar to other beetles. Finally, duplications in the RNAi pathway might explain why Leptinotarsa decemlineata has high sensitivity to dsRNA. The L. decemlineata genome provides opportunities to investigate a broad range of phenotypes and to develop sustainable methods to control this widely successful pest. "
negative,"Genomewide clonal analysis of lethal mutations in the Drosophila melanogaster eye: comparison of the X chromosome and autosomes. Using a large consortium of undergraduate students in an organized program at the University of California, Los Angeles (UCLA), we have undertaken a functional genomic screen in the Drosophila eye. In addition to the educational value of discovery-based learning, this article presents the first comprehensive genomewide analysis of essential genes involved in eye development. The data reveal the surprising result that the X chromosome has almost twice the frequency of essential genes involved in eye development as that found on the autosomes. "
negative,"A computational and experimental approach to validating annotations and gene predictions in the Drosophila melanogaster genome. Five years after the completion of the sequence of the Drosophila melanogaster genome, the number of protein-coding genes it contains remains a matter of debate; the number of computational gene predictions greatly exceeds the number of validated gene annotations. We have assembled a collection of >10,000 gene predictions that do not overlap existing gene annotations and have developed a process for their validation that allows us to efficiently prioritize and experimentally validate predictions from various sources by sequencing RT-PCR products to confirm gene structures. Our data provide experimental evidence for 122 protein-coding genes. Our analyses suggest that the entire collection of predictions contains only approximately 700 additional protein-coding genes. Although we cannot rule out the discovery of genes with unusual features that make them refractory to existing methods, our results suggest that the D. melanogaster genome contains approximately 14,000 protein-coding genes. "
positive,"Orcokinins regulate the expression of neuropeptide precursor genes related to ecdysis in the hemimetabolous insect Rhodnius prolixus. Ecdysis is a vital process for insects, during which they shed the old cuticle in order to emerge as the following developmental stage. Given its relevance for survival and reproduction, ecdysis is tightly regulated by peptidic hormones that conform an interrelated neuromodulatory network. This network was studied in species that undergo a complete metamorphosis, but not in hemimetabola. In a recent work, we demonstrated that orcokinin neuropeptides are essential for ecdysis to occur in the kissing bug Rhodnius prolixus. Here we performed gene silencing, quantitative PCR and in vitro treatments in order to study the interrelationships between RhoprOKs and hormones such as ecdysis triggering hormone, corazonin, eclosion hormone, crustacean cardioactive peptide and ecdysone. Our results suggest that RhoprOKs directly or indirectly regulate the expression of other genes. Whereas RhoprOKA is centrally involved in the regulation of gene expression, RhoprOKB is implicated in processes related to midgut physiology. Therefore, we propose that the different transcripts encoded in RhoprOK gene could integrate signaling cues, in order to coordinate the nutritional state with development and ecdysis. Given the emerging data that point to OKs as important factors for survival and reproduction, they could be candidates in the search for new insect management strategies based on neuroendocrine targets. "
negative,"Insect mitochondrial genomics 2: The complete mitochondrial genome sequence of a giant stonefly, Pteronarcys princeps, asymmetric directional mutation bias, and conserved plecopteran A+T-region elements. Mitochondrial (mt) genome sequences of insects are receiving renewed attention in molecular phylogentic studies, studies of mt-genome rearrangement, and other unusual molecular phenomena, such as translational frameshifting. At present, the basal neopteran lineages are poorly represented by mt-genome sequences. Complete mt-genome sequences are available in the databases for only the Orthoptera and Blatteria; 9 orders are unrepresented. Here, we present the complete mt-genome sequence of a giant stonefly, Pteronarcys princeps (Plecoptera; Pteronarcyidae). The 16,004 bp genome is typical in its genome content, gene organisation, and nucleotide composition. The genome shows evidence of strand-specific mutational biases, correlated with the time between the initiation of leading and the initiation of lagging strand replication. Comparisons with other insects reveal that this trend is seen in other insect groups, but is not universally consistent among sampled mt-genomes. The A+T region is compared with that of 2 stoneflies in the family Peltoperlidae. Conserved stem-loop structures and sequence blocks are noted between these distantly related families. "
negative,"Molecular cloning and characterization of a prenyltransferase from the cotton aphid, Aphis gossypii. Prenyltransferases play a key role in isoprenoid biosynthesis. Here, a cDNA encoding a prenyltransferase was isolated from the cotton aphid, Aphis gossypii, which consists of 1354 nucleotides and encodes a protein of 394 amino acids (AgIPPS). Subsequent sequencing of AgIPPS genomic DNA resulted in one 3138-bp sequence. Southern blotting analysis indicated that only a single IPPS gene exists in the cotton aphid. Real-time quantitative PCR showed that AgIPPS transcripts were mainly present at the corpora allatum, but small quantity could be detected in tissues other than the corpora allatum. Transcript abundance changed in an alternative manner at different life stages. High expression was observed in embryos, second and forth instar nymphs and adults, but only low level was detected in the first and third instars. Functional expression, activity assay and product analysis revealed that the mature form of AgIPPS (AgIPPS-S) could efficiently convert labeled isopentenyl diphosphate in the presence of dimethylallyl diphosphate to both geranyl diphosphate (GPP) and farnesyl diphosphate (FPP). These data suggested that, unlike the green peach aphid and the pea aphid, the cotton aphid appears to contain only a single IPPS with dual FPP / GPP synthase activity. "
negative,"The closely related neuropeptide genes encoding adipokinetic hormones I and II have very different 5'-flanking regions. Adipokinetic hormones I and II are 10- and 8-amino-acid grasshopper neuropeptides that are derived from 63- and 61-amino-acid peptide precursors, respectively. Each precursor is encoded by a separate gene consisting of three very small exons separated by two large introns. The identical exon structure of the two genes suggests that they evolved through duplication of a common ancestral gene. Despite the precise conservation of exon structure and the similarity of the coding sequences, the two genes have very different 5'-flanking regions, suggesting that they are differentially regulated. For example, sequences similar to the vertebrate insulin enhancer elements NIR and FAR are present upstream of the promoter region of the adipokinetic hormone II gene, but not in the adipokinetic hormone I gene. Both of these insect genes contain short interspersed repetitive DNA sequences in their introns that may have facilitated a gene duplication event. "
negative,"Feasibility, limitation and possible solutions of RNAi-based technology for insect pest control. Numerous studies indicate that target gene silencing by RNA interference (RNAi) could lead to insect death. This phenomenon has been considered as a potential strategy for insect pest control, and it is termed RNAi-mediated crop protection. However, there are many limitations using RNAi-based technology for pest control, with the effectiveness target gene selection and reliable double-strand RNA (dsRNA) delivery being two of the major challenges. With respect to target gene selection, at present, the use of homologous genes and genome-scale high-throughput screening are the main strategies adopted by researchers. Once the target gene is identified, dsRNA can be delivered by micro-injection or by feeding as a dietary component. However, micro-injection, which is the most common method, can only be used in laboratory experiments. Expression of dsRNAs directed against insect genes in transgenic plants and spraying dsRNA reagents have been shown to induce RNAi effects on target insects. Hence, RNAi-mediated crop protection has been considered as a potential new-generation technology for pest control, or as a complementary method of existing pest control strategies; however, further development to improve the efficacy of protection and range of species affected is necessary. In this review, we have summarized current research on RNAi-based technology for pest insect management. Current progress has proven that RNAi technology has the potential to be a tool for designing a new generation of insect control measures. To accelerate its practical application in crop protection, further study on dsRNA uptake mechanisms based on the knowledge of insect physiology and biochemistry is needed. "
negative,"Genome Investigations of Vector Competence in Aedes aegypti to Inform Novel Arbovirus Disease Control Approaches. Dengue (DENV), yellow fever, chikungunya, and Zika virus transmission to humans by a mosquito host is confounded by both intrinsic and extrinsic variables. Besides virulence factors of the individual arboviruses, likelihood of virus transmission is subject to variability in the genome of the primary mosquito vector, Aedes aegypti. The ""vectorial capacity"" of A. aegypti varies depending upon its density, biting rate, and survival rate, as well as its intrinsic ability to acquire, host and transmit a given arbovirus. This intrinsic ability is known as ""vector competence"". Based on whole transcriptome analysis, several genes and pathways have been predicated to have an association with a susceptible or refractory response in A. aegypti to DENV infection. However, the functional genomics of vector competence of A. aegypti is not well understood, primarily due to lack of integrative approaches in genomic or transcriptomic studies. In this review, we focus on the present status of genomics studies of DENV vector competence in A. aegypti as limited information is available relative to the other arboviruses. We propose future areas of research needed to facilitate the integration of vector and virus genomics and environmental factors to work towards better understanding of vector competence and vectorial capacity in natural conditions. "
negative,"Polydnavirus genes and genomes: emerging gene families and new insights into polydnavirus replication. Polydnavirus genome sequencing is providing new insights into viral genome organization and viral gene function. Sequence analyses demonstrate that the genomes of these viral mutualists are largely noncoding but maintain genes and gene families that are unrelated to other viral genes. Interestingly, these organizational patterns in polydnavirus genomes are evident in both the bracovirus and ichnovirus genera, even though these two genera are evolutionarily unrelated. The identity and function of some polydnavirus gene families are considered with some functions experimentally supported and others implied by homology relationships with known insect genes. The evidence relative to polydnavirus origins and evolution is considered but remains an area of speculation. However, sequencing of these viral genomes has been informative and provides opportunities for productive investigation of these unusual mutualistic insect viruses. "
negative,"Genome sequence of a polydnavirus: insights into symbiotic virus evolution. Little is known of the fate of viruses involved in long-term obligatory associations with eukaryotes. For example, many species of parasitoid wasps have symbiotic viruses to manipulate host defenses and to allow development of parasitoid larvae. The complete nucleotide sequence of the DNA enclosed in the virus particles injected by a parasitoid wasp revealed a complex organization, resembling a eukaryote genomic region more than a viral genome. Although endocellular symbiont genomes have undergone a dramatic loss of genes, the evolution of symbiotic viruses appears to be characterized by extensive duplication of virulence genes coding for truncated versions of cellular proteins. "
negative,"The search for novel insecticide targets in the post-genomics era, with a specific focus on G-protein coupled receptors. Insects are considered pests globally, implicated in the destruction of agricultural fields and transmission of pathogens that cause deadly human diseases, such as dengue, Zika and malaria. The diversity of the insecticide arsenal has remained stagnant for decades, but the recent rise of insecticide resistance fueled the discovery of novel modes of action, and the power of genomics has reinvigorated this search. This review discusses the importance of comparative and functional insect genomics in the identification of potential gene targets for an insecticidal mode of action with low off-target toxicity. Due to the global participation in the sequencing and annotation of insect genomes, the targeting of specific genes with molecular tools like RNAi and CRISPR / Cas9 for genome engineering and consequent functional identification and validation has become more efficient. While there are multiple avenues to explore for insecticidal candidates, this review identifies G-protein coupled receptors as attractive targets, and hones in on the octopamine and dopamine receptors due to their potential. "
negative,"Ikirara, a novel transposon family from the malaria vector mosquito, Anopheles gambiae. Members of a novel transposon family, Ikirara, were found in the genome of the malaria vector Anopheles gambiae. They are most abundant in A. gambiae sensu stricto, but related sequences were found in all four other tested members of this species complex. No relatives were found in A. funestus or A. stephensi. Ikirara1, the first isolated family member, was found between two of the tandem Vitellogenin (Vg) genes. Because it was found at this location in G3 and only one of nine other A. gambiae s.s. strains examined, and because its 216 bp inverted terminal repeats are 100% identical, transposition to this locus may have been recent. Ikirara1 inverted repeat terminal sequences are similar to those of DNA to DNA transposons of the mariner / Tc1 and hAT superfamilies. Also similar to mariner / Tc1 elements, insertion of Ikirara1 apparently created a duplication of the dinucleotide TA at the target site. "
positive,"Use of tyrosine hydroxylase RNAi to study Megoura viciae (Hemiptera: Aphididae) sequestration of its host's l-DOPA for body melanism. Melanism in insects is important for their physical protection, immunoreactions, and sclerotization. The vetch aphid, Megoura viciae (Buckton), has relatively strong tanning in its prothorax, head, antennae, cornicles, and legs. It was hypothesized that M. viciae may sequester the high level of l-DOPA in its host Vicia faba to help in its melanization process for ecological adaptation. To confirm this hypothesis, the amount of l-DOPA in M. viciae was modified and quantified. We first generated a Trifolium repens (clover, low l-DOPA containing) host to cut off the extra l-DOPA intake by M. viciae. The rate-limiting tyrosine hydroxylase gene of M. viciae (MV-TH) was then cloned and analyzed. To further reduce the l-DOPA level in the insect, RNAi was used to downregulate the transcriptional level of MV-TH. Our results confirmed that M. viciae could indeed sequester l-DOPA in its body, and its ample storage of this amino acid could be the reason for the strong tanning of its body. M. viciae reared on T. repens could upregulate its MV-TH to enhance l-DOPA biosynthesis and thus maintain a high level of l-DOPA. The MV-TH repression by RNAi lasted for about 3 days, successfully decreasing the l-DOPA level. Aside from a slight decrease in exuvia tanning, no other obvious change in body appearance was detected in the RNAi-treated insect. Although M. viciae can obtain most of its l-DOPA directly from its original host, its internal l-DOPA synthetase is still functional, especially when extra l-DOPA is removed from the diet. This capability to enhance its shield ensures the ecological adaptation of this insect. "
negative,"Comparative and functional genomics of lipases in holometabolous insects. Lipases have key roles in insect lipid acquisition, storage and mobilisation and are also fundamental to many physiological processes underpinning insect reproduction, development, defence from pathogens and oxidative stress, and pheromone signalling. We have screened the recently sequenced genomes of five species from four orders of holometabolous insects, the dipterans Drosophila melanogaster and Anopheles gambiae, the hymenopteran Apis mellifera, the moth Bombyx mori and the beetle Tribolium castaneum, for the six major lipase families that are also found in other organisms. The two most numerous families in the insects, the neutral and acid lipases, are also the main families in mammals, albeit not in Caenorhabditis elegans, plants or microbes. Total numbers of the lipases vary two-fold across the five insect species, from numbers similar to those in mammals up to numbers comparable to those seen in C. elegans. Whilst there is a high degree of orthology with mammalian lipases in the other four families, the great majority of the insect neutral and acid lipases have arisen since the insect orders themselves diverged. Intriguingly, about 10% of the insect neutral and acid lipases have lost motifs critical for catalytic function. Examination of the length of lid and loop regions of the neutral lipase sequences suggest that most of the insect lipases lack triacylglycerol (TAG) hydrolysis activity, although the acid lipases all have intact cap domains required for TAG hydrolysis. We have also reviewed the sequence databases and scientific literature for insights into the expression profiles and functions of the insect neutral and acid lipases and the orthologues of the mammalian adipose triglyceride lipase which has a pivotal role in lipid mobilisation. These data suggest that some of the acid and neutral lipase diversity may be due to a requirement for rapid accumulation of dietary lipids. The different roles required of lipases at the four discrete life stages of holometabolous insects may also contribute to the diversity of lipases required by insects. In addition, insects use lipases to perform roles for which there are no correlates in mammals, including as yolk and male accessory gland proteins. "
negative,"Genome-wide dissection of sex determination genes in the highly invasive whitefly species Bemisia tabaci Q / MED. Sex determination genes are important regulators of reproduction as well as of the development of both behavioural and morphological sex characteristics. The sweetpotato whitefly, Bemisia tabaci (Gennadius) (Hemiptera: Aleyrodidae), is an emerging insect pest worldwide. The recent release of the genome sequence of the highly invasive B. tabaciQ / MED allows us to investigate the mechanisms and genes involved in sex determination. The combined genome and transcriptome-wide analyses identified 26 genes putatively associated with sex determination in B. tabaciQ / MED. The temporal profiles of these genes exhibited a consistent expression pattern at all B. tabaci developmental stages: the highest transcript levels were detected in eggs (21 genes, 80.8%) and the lowest in adults (24 genes, 92.3%). The expression pattern was further validated by quantitative real-time reverse transcription PCR analysis. Alternative splicing analysis found that (1) da and mle have sex-specific isoforms in B. tabaci adults, whereas Imp does not, and (2) exon skipping is a common splicing mechanism involved in B. tabaci sex determination. This research provides a comprehensive list of genes involved in B. tabaci sex determination and provides an opportunity to further understand the mechanisms underlying sex determination in a globally invasive insect pest that reproduces both sexually and asexually. "
positive,"Molecular cloning of a multidomain cysteine protease and protease inhibitor precursor gene from the tobacco hornworm (Manduca sexta) and functional expression of the cathepsin F-like cysteine protease domain. A Manduca sexta (tobacco hornworm) cysteine protease inhibitor, MsCPI, purified from larval hemolymph has an apparent molecular mass of 11.5 kDa, whereas the size of the mRNA is very large (∼9 kilobases). MsCPI cDNA consists of a 9,273 nucleotides that encode a polypeptide of 2,676 amino acids, which includes nine tandemly repeated MsCPI domains, four cystatin-like domains and one procathepsin F-like domain. The procathepsin F-like domain protein was expressed in Escherichia coli and processed to its active mature form by incubation with pepsin. The mature enzyme hydrolyzed Z-Leu-Arg-MCA, Z-Phe-Arg-MCA and Boc-Val-Leu-Lys-MCA rapidly, whereas hydrolysis of Suc-Leu-Tyr-MCA and Z-Arg-Arg-MCA was very slow. The protease was strongly inhibited by MsCPI, egg-white cystatin and sunflower cystatin with K(i) values in the nanomolar range. When the MsCPI tandem protein linked to two MsCPI domains was treated with proteases, it was degraded by the cathepsin F-like protease. However, tryptic digestion converted the MsCPI tandem protein to an active inhibitory form. These data support the hypothesis that the mature MsCPI protein is produced from the MsCPI precursor protein by trypsin-like proteases. The resulting mature MsCPI protein probably plays a role in the regulation of the activity of endogenous cysteine proteases. "
negative,"Insect iron binding proteins: insights from the genomes. Sequencing of the genomes of Drosophila melanogaster, Anopheles gambiae, Apis mellifera, and Bombyx mori provided an opportunity to examine the diversity and organization of genes encoding insect transferrins (Tsf) and ferritins. Information obtained from the genomes significantly advances our knowledge of these major players in insect iron metabolism and complements the results of molecular studies on their temporal, spatial, and inducible expression pattern and regulatory mechanisms conducted in diverse insect species. Analysis of genes encoding new members of the Tsf family and non-secreted ferritin subunits allows making preliminary hypotheses about their possible functions and opens possibilities to study lesser-known aspects of insect iron homeostasis. Proteomic and gene expression studies that followed the whole genome sequencing quickly contribute to defining or better understanding of the important and diverse biological roles of Tsf and ferritin, particularly their involvement in insect's defenses against oxidative stress and infection. "
positive,"Expression of a doublesex homologue is altered in sexual mosaics of Ostrinia scapulalis moths infected with Wolbachia. A homologue of the sex-determining gene doublesex, Osdsx, was identified in the adzuki bean borer Ostrinia scapulalis. Three isoforms of the Osdsx transcript (Osdsx(M), Osdsx(FL) and Osdsx(FS)) differing in length were found. Osdsx(M) was specifically found in males, and contained an 852-bp ORF encoding a protein of 284 amino acids. Osdsx(FL) and Osdsx(FS) were found in females, and had the same 813-bp ORF encoding a protein of 271 amino acids. The Osdsx gene was inferred to have six exons and five introns. The variation in the transcript could be explained by the alternative splicing of Osdsx: Osdsx(M) was formed by the splicing of exons 1, 2, 5 and 6, Osdsx(FS) by the splicing of exons 1-4 and 6, and Osdsx(FL) by the splicing of exons 1-6. RT-PCR analysis indicated that Osdsx was transcribed in a sex-specific manner in all somatic tissues examined, regardless of developmental stage. In Wolbachia-induced sexual mosaics of O. scapulalis, which are genetically male, the female-specific isoform of Osdsx (Osdsx(FL)) was shown to be expressed in addition to the male-specific isoform (Osdsx(M)). This finding provides the first evidence that Wolbachia manipulates the sex of its host by interfering either with the sex-specific splicing of Osdsx itself or with another upstream sex determination process. "
negative,"Mobility of the piggyBac transposon in embryos of the vectors of Dengue fever (Aedes albopictus) and La Crosse encephalitis (Ae. triseriatus). The re-emergence of arboviral diseases such as Dengue Fever and La Crosse encephalitis is primarily due to the failure of insect vector control strategies. The development of a procedure capable of producing stable germ-line transformants in the insect vectors of these diseases would bridge the gap between gene expression systems being developed to curb vector transmission and the identification of important genes and regulatory sequences and their reintroduction back into the insect genome in the form of vector control strategies. The transposable element piggyBac is capable of transposition in a variety of insect species, and could serve as a versatile insect transformation vector. Using plasmid-based excision and transposition assays, we report that this short-ITR transposon undergoes precise, transposase-dependent excision and transposition in embryos of Aedes albopictus and Aedes triseriatus, the vectors of Dengue fever and LaCrosse encephalitis, respectively. These assays allow us easily and rapidly to confirm and assess the potential utility of piggyBac as a gene transfer tool in a given species. piggyBac is an exceptionally mobile and versatile genetic transformation vector, comparable to other transposons currently in use for the transformation of insects. The mobility of the piggyBac element seen in both Ae. albopictus and Ae. triseriatus is further evidence that it can be employed as a germ-line vector in important insect disease vectors. "
positive,"Characterization and expression profiling of odorant-binding proteins in Anoplophora glabripennis Motsch. In insects, olfaction plays a critical role in locating hosts, recognizing mates, and selecting oviposition sites. The Asian long-horned beetle (Anoplophora glabripennis Motschulsky) feeds on 43 species of trees in 15 families, but its chemosensory mechanisms are poorly understood. Herein, genes encoding 61 odorant-binding proteins (OBPs) were identified from the published genome and our previous A. glabripennis transcriptomic data. To investigate their physiological functions, we performed expression profiling of all AglaOBPs in the antennae, legs, and maxillary palps of both sexes. Phylogenetic analysis clustered A. glabripennis OBPs into four subgroups, comprising 29 Minus-C OBPs, 15 Antennae-binding proteins (ABPIIs), 10 Classic OBPs, and one Plus-C OBP. 12 AglaOBP genes were expressed specifically in antennae, and AglaOBP3, AglaOBP18, AglaOBP21, AglaOBP33, AglaOBP41, AglaOBP45, and AglaOBP47 were particularly highly expressed in male antennae. These proteins may function in the detection of female sex pheromones. AglaOBP23 and AglaOBP44 were preferentially expressed in maxillary palps. Expression profiling suggests that many OBPs may be involved in olfaction and gustation, in addition to carrying hydrophobic molecules. The AglaOBPs family has acquired functional diversity concurrently with functional constraints, and further investigation could provide insight into the roles of OBPs in chemoreception. "
negative,"Genomic sequence and phylogenetic analysis of Culex flavivirus, an insect-specific flavivirus, isolated from Culex pipiens (Diptera: Culicidae) in Iowa. Adult mosquitoes (Diptera: Culicidae) were collected in 2007 and tested for specific viruses, including West Nile virus, as part of the ongoing arbovirus surveillance efforts in the state of Iowa. A subset of these mosquitoes (6,061 individuals in 340 pools) was further tested by reverse transcription-polymerase chain reaction (RT-PCR) using flavivirus universal primers. Of the 211 pools of Culex pipiens (L.) tested, 50 were positive. One of 51 pools of Culex tarsalis Coquillet was also positive. The flavivirus minimum infection rates (expressed as the number of positive mosquito pools per 1,000 mosquitoes tested) for Cx. pipiens and Cx. tarsalis were 10.3 and 1.2, respectively. Flavivirus RNA was not detected in Aedes triseriatus (Say) (52 pools), Culex erraticus (Dyar & Knab) (25 pools), or Culex territans Walker (one pool). Sequence analysis of all RT-PCR products revealed that the mosquitoes had been infected with Culex flavivirus (CxFV), an insect-specific virus previously isolated in Japan, Indonesia, Texas, Mexico, Guatemala and Trinidad. The complete genome of one isolate was sequenced, as were the envelope protein genes of eight other isolates. Phylogenetic analysis revealed that CxFV isolates from the United States (Iowa and Texas) are more closely related to CxFV isolates from Asia than those from Mexico, Guatemala, and Trinidad. "
negative,"A genomic analysis of transcytosis in the pea aphid, Acyrthosiphon pisum, a mechanism involved in virus transmission. Aphids are the primary vectors of plant viruses. Transmission can occur via attachment to the cuticle lining of the insect (non-circulative transmission) or after internalization in the insect cells with or without replication (circulative transmission). In this paper, we have focused on the circulative and non-propagative mode during which virions enter the cell following receptor-mediated endocytosis, are transported across the cell in vesicles and released by exocytosis without replicating. The correct uptake, transport and delivery of the vesicles cargo relies on the participation of proteins from different families which have been identified in the Acyrthosiphon pisum genome. Assemblage of this annotated dataset provides a useful basis to improve our understanding of the molecules and mechanisms involved in virus transmission by A. pisum and other aphid species. "
negative,"Genetic technologies for disease vectors. The first genetic technologies for insect vectors of disease were introduced 20 years ago. As of today there are 12 classes of genetic technologies used as functional genomic tools for insect vectors of important diseases. Although the applications of genetic technologies in insect disease vectors have been conducted primarily in mosquitoes, other insect systems could benefit from current technologies. While the various technological platforms are likely to function in diverse arthropods, the delivery of these technologies to cells and tissues of interest is the major technical constraint that limits their widespread adoption. Increased community resources of various types would enhance the adoption of these technologies and potentially eliminate technical limitations. "
negative,"Identification and partial characterization of the enzyme of omega: one of five putative DPP IV genes in Drosophila melanogaster. The omega (ome) gene product is a modifier of larval cuticle protein 5 and its alleles (and duplicates) in the third instar of Drosophila melanogaster. Using deletion mapping the locus mapped to 70F-71A on the left arm of chromosome 3. A homozygote null mutant (ome 1) shows a pleiotropic phenotype that affected the size, developmental time of the flies, and the fertility (or perhaps the behavior) of homozygous mutant males. The omega gene was verified as producing a dipeptidyl peptidase IV (DPPIV) by genetic analysis, substrate specificity and pH optimum. The identity of the gene was confirmed as CG32145 (cytology 70F4) in the Celera Database (Berkeley Drosophila Genome Project), which is consistent with its deletion map position. The genomic structure of the gene is described and the decrease in DPPIV activity in the mutant ome1 is shown to be due to the gene CG32145 (omega). The D. melanogaster omega DPPIV enzyme was partially purified and characterized. The exons of the ome1 mutant were sequenced and a base substitution mutation in exon 4 was identified that would yield a truncated protein caused by a stop codon. A preliminary study of the compartmentalization of the omega DPPIV enzyme in several organs is also reported. "
positive,"Discovery and functional identification of fecundity-related genes in the brown planthopper by large-scale RNA interference. Recently, transcriptome and proteome data have increasingly been used to identify potential novel genes related to insect phenotypes. However, there are few studies reporting the large-scale functional identification of such genes in insects. To identify novel genes related to fecundity in the brown planthopper (BPH), Nilaparvata lugens, 115 genes were selected from the transcriptomic and proteomic data previously obtained from high- and low-fecundity populations in our laboratory. The results of RNA interference (RNAi) feeding experiments showed that 91.21% of the genes were involved in the regulation of vitellogenin (Vg) expression and may influence BPH fecundity. After RNAi injection experiments, 12 annotated genes were confirmed as fecundity-related genes and three novel genes were identified in the BPH. Finally, C-terminal binding protein (CtBP) was shown to play an important role in BPH fecundity. Knockdown of CtBP not only led to lower survival, underdeveloped ovaries and fewer eggs laid but also resulted in a reduction in Vg protein expression. The novel gene resources gained from this study will be useful for constructing a Vg regulation network and may provide potential target genes for RNAi-based pest control. "
positive,"Transcriptional response of ATP-binding cassette (ABC) transporters to insecticides in the cotton bollworm, Helicoverpa armigera. When any living organism is frequently exposed to any drugs or toxic substances, they evolve different detoxification mechanism to confront with toxicants during absorption and metabolism. Likewise, the insects have evolved detoxification mechanisms as they are frequently exposed to different toxic secondary plant metabolites and commercial insecticides. ABC transporter superfamily is one of the largest and ubiquitous group of proteins which play an important role in phase III of the detoxification process. However, knowledge about this gene family remains largely unknown. To help fill this gap, we have identified a total of 54 ABC transporters in the Helicoverpa armigera genome which are classified into eight subfamilies (A-H) by phylogenetic analysis. The temporal and spatial expression profiles of these 54 ABC transporters throughout H. armigera development stages and seven tissues and their responses to five different insecticides, were investigated using RNA-seq analysis. Furthermore, the mRNA expression of eight selected genes in different tissues and six genes responses to insecticides were confirmed by the quantitative real-time PCR (RT-qPCR). Moreover, H. armigera become more sensitive to abamectin and indoxacarb when P-gp was inhibited. These results provide a foundation for further studies of ABCs in H. armigera. "
